packet_length,flow_duration,fwd_packets/s,bwd_packets/s,flag_counts, Label
133,68057,47.825529457592374,51.468361712143896,0,BENIGN
997,58153,89.5814597371882,80.82754395559377,3,BENIGN
1051,70955,32.221550344462834,25.382107815669485,4,BENIGN
492,15996,12.523357043282711,24.580743930615302,1,BENIGN
1267,55861,47.43361099062139,40.27643984622519,1,BENIGN
951,62652,11.395663471431716,89.46427975776345,3,BENIGN
257,77554,48.601550297753995,0.04427814372078842,0,BENIGN
513,90700,92.02971812194077,90.1383096641935,4,BENIGN
471,28035,52.07681418342127,15.380702464160779,0,BENIGN
380,37741,61.649972689508346,99.00863760674821,1,BENIGN
590,29811,15.66384369738083,95.48469930384681,4,BENIGN
1352,70442,4.373562587996949,49.467518959128334,0,DDoS
1317,12282,11.080796217980705,51.272024781262814,2,BENIGN
396,87933,59.853157568436565,48.154934027585426,3,BENIGN
62,56376,9.501169899230465,63.54436456595226,3,BENIGN
561,19641,37.59928899413114,9.072170223493103,2,BENIGN
1163,94557,55.009194045815605,3.2617948341566505,1,DDoS
841,82410,38.8652798629847,5.770292841589885,4,BENIGN
1243,44913,16.36838014653015,44.43653492415144,3,BENIGN
1286,37298,27.379130751410653,27.554793921948338,2,BENIGN
801,8920,92.8317532848577,62.203956237099376,2,BENIGN
481,24170,67.59822755863554,99.2442289374779,1,BENIGN
808,69868,49.60478386798866,38.63231730764659,1,BENIGN
1055,11222,1.2714889986893518,57.38412541045134,0,DDoS
1388,80659,99.24154004894702,41.56038959073355,3,BENIGN
555,73643,67.14549348946433,84.72716677218594,0,BENIGN
1079,83541,31.692247734494494,90.22364034622382,2,BENIGN
831,41886,87.92686599978381,87.73556122052601,4,BENIGN
375,95034,25.84316202918181,97.43722386792577,4,BENIGN
297,99904,54.40165791827516,2.751918514041529,1,BENIGN
536,6837,63.607076372982505,83.9816162145531,4,BENIGN
935,36162,22.106337145372844,75.17721730390933,4,BENIGN
199,54337,97.83972788005958,22.86944094003648,4,BENIGN
891,51671,74.81919059789975,95.63200933875275,2,DDoS
729,25610,55.781322551106996,14.817792822994546,4,BENIGN
419,19526,18.059459817530087,67.95499271339084,4,BENIGN
996,37365,5.385820699802613,22.489021681591247,4,BENIGN
730,17950,32.005983252098346,43.138064877407466,0,BENIGN
1490,66250,75.31873359134028,71.9159896944569,2,BENIGN
1331,87412,26.933129830202507,56.33246420330467,1,BENIGN
1480,89713,53.95562204955051,42.75018313281117,0,BENIGN
1231,75010,72.79471767307432,32.63384309319872,3,BENIGN
1106,52475,10.794371464646435,83.96596557087904,2,BENIGN
324,35535,68.52980161158733,14.38143503148137,2,BENIGN
436,96543,9.18708877100447,43.010287652980004,3,BENIGN
51,57232,96.51297421269966,90.37575717751422,3,BENIGN
1365,79045,48.839413006493956,84.58495504599676,3,BENIGN
1316,82150,15.067610770987738,40.09417624730467,1,BENIGN
538,95502,34.23836360335465,76.31083636013084,4,BENIGN
793,3083,41.34164492952615,82.31608307088592,2,BENIGN
74,97341,75.81850110765373,88.88874240036297,4,BENIGN
766,20762,74.34237860766093,54.4505769049228,4,DDoS
888,23610,61.194050533733105,20.44608860547118,3,BENIGN
129,78287,10.593071255849296,25.530907650393164,1,DDoS
815,41098,15.15693715876736,29.56946740416042,0,BENIGN
644,56946,9.375692064555663,59.38024808096155,1,BENIGN
1009,94171,57.71727832875501,3.280962412860844,4,BENIGN
1061,6740,87.71384415114039,63.60424687799683,1,BENIGN
457,44647,43.38005122547718,36.4354238428232,3,BENIGN
154,54720,16.08481739577462,29.524180248964214,0,BENIGN
656,15417,55.804232514896704,87.94965707281264,3,DDoS
1259,7664,81.17522168657099,46.00023955807989,0,BENIGN
865,27445,74.171206151293,9.505304553269278,4,BENIGN
1138,94323,88.14507796750213,82.6746768026247,0,BENIGN
452,79373,27.790209724886783,4.76412574365066,0,BENIGN
1439,74959,19.395386726777485,72.67492241681967,0,BENIGN
1483,80865,87.98164859419387,77.39062217706652,1,BENIGN
768,74138,65.75603127780231,35.260260592885814,1,DDoS
1340,52493,31.092893000755417,82.47878562777868,4,BENIGN
1060,66181,74.23480505725092,51.56594058564534,0,BENIGN
800,29530,81.51183844803678,46.32936532727968,2,BENIGN
715,75632,61.497824034113236,4.540328146869255,4,BENIGN
1457,27888,68.78841098799151,29.002919364890587,0,BENIGN
496,95605,37.52599044426663,93.10099708852998,0,BENIGN
959,48643,53.86956673430391,39.18239632835,1,BENIGN
231,14019,52.415917072616224,54.670052055676834,4,BENIGN
778,69446,84.80477911307719,53.20216789842518,0,BENIGN
1162,96222,83.99639802821825,59.04310898226933,0,DDoS
1017,40074,83.26804693470432,6.133095564328261,4,BENIGN
1048,16471,1.1031614262465794,36.21762547987283,2,BENIGN
135,45184,74.95454844688882,72.31282738825541,4,BENIGN
702,29729,75.86763901110048,20.056025107298293,4,BENIGN
1253,51284,67.83788228551418,20.357837754636044,2,BENIGN
76,62016,75.62646578914526,1.0090606689024728,4,BENIGN
1432,74072,84.19703714967088,43.748192660820976,0,BENIGN
318,62287,47.03190541017857,88.2734380673422,4,BENIGN
256,13084,50.20502134884472,5.190094358730901,2,BENIGN
906,33139,12.471405691139047,19.111870949600263,3,BENIGN
912,85531,38.53758830473618,31.008453834275507,4,BENIGN
1336,83791,64.33651799117843,73.17247365642129,1,BENIGN
101,58706,78.03997761472745,64.06355928025866,0,BENIGN
635,10716,21.720909769121054,41.5943904581855,0,BENIGN
768,50172,13.78228991592354,75.90689392583757,1,BENIGN
1405,24674,66.30420045004922,60.96310116569019,1,DDoS
436,3530,0.18798835249106416,89.60407996572191,4,BENIGN
738,12776,17.837258430732984,81.8026749138693,1,DDoS
1082,10916,2.9071380343953734,25.281360608920057,3,BENIGN
216,32833,16.688511785487094,27.14385776342002,2,BENIGN
435,85780,18.131927992550523,12.535647579238562,1,BENIGN
484,2150,38.76735947503942,33.69647257174565,1,DDoS
1296,34033,40.2327124686556,99.95439187190944,3,BENIGN
115,25051,87.42624706102377,40.5751168615061,0,BENIGN
304,32513,51.010971249882516,22.04884346891064,0,BENIGN
494,34901,72.34047656122863,76.2482884475553,4,BENIGN
757,55719,10.413735792028744,54.24710034626561,3,BENIGN
774,33013,22.543875546369385,14.960144952695254,2,BENIGN
1447,40700,70.29434409786768,38.06896811608658,2,BENIGN
890,57875,5.280396046852809,41.44697155393433,3,BENIGN
1430,90916,48.65976622437531,75.38297005692186,2,BENIGN
183,90193,59.936896566293385,2.0671368891904462,0,BENIGN
924,35500,60.214564405248105,26.901964679831046,2,BENIGN
1132,4594,2.293281126804203,51.7596301315522,2,BENIGN
1162,80788,32.21080042291855,26.884674245284334,3,BENIGN
435,89531,63.6490651049154,62.84340474189989,3,BENIGN
1088,74791,14.899973614924345,48.18674792746166,2,BENIGN
987,97519,69.54156483280532,36.17102548595806,1,BENIGN
930,43101,74.59252088136745,94.92086268705123,3,BENIGN
1214,67464,98.19691904461453,63.21594991864574,4,BENIGN
1207,45128,20.984199485640943,12.994137226794123,4,BENIGN
608,97759,82.51306676661152,56.00916974433955,0,BENIGN
1102,37673,52.0296576918654,78.0731853200901,2,BENIGN
148,906,37.34625961441734,70.84896974927973,1,DDoS
1105,56738,12.237675732517793,17.20892292952594,0,BENIGN
1249,29857,73.55056064875376,97.24199990401033,2,BENIGN
974,34736,23.585759914368708,44.8813645746606,3,BENIGN
437,80197,37.142200187304574,15.902500374026129,4,DDoS
1286,48380,6.254222689736844,18.019575412814792,1,BENIGN
673,24362,80.13669158195191,9.823499218908049,4,BENIGN
1196,80535,76.65885239716434,80.35181084349344,3,BENIGN
1226,62311,73.36158300423125,12.203049432184866,2,BENIGN
1278,54942,29.94435104918867,12.512525714174693,3,BENIGN
772,57079,17.348007426595725,85.04716147608377,3,BENIGN
274,81570,63.75532644702297,34.46040844475596,4,BENIGN
697,38297,49.616638411321944,3.085790430807245,1,BENIGN
790,41944,17.82524669046416,5.189529951841088,3,BENIGN
627,64854,68.59112710498637,14.217044670389555,4,BENIGN
1072,34257,99.11264318213037,21.339334797568952,1,DDoS
1137,77229,74.72195877420377,66.51461942384054,2,BENIGN
993,40142,73.99863866856118,15.732628000182824,2,BENIGN
531,61765,95.03127529305917,11.8874391177072,0,BENIGN
952,82956,20.29363675749022,76.47191414762791,4,BENIGN
1316,27476,56.55499649214404,67.10552838599145,1,DDoS
1293,55654,97.96467150338835,43.53242214552362,3,BENIGN
1237,14299,16.529411097017455,54.9309771480104,2,BENIGN
1231,81512,70.02519594445211,31.198402032641848,1,BENIGN
209,51048,58.5810145971902,48.25004202353607,4,BENIGN
1456,73881,58.647909218870694,50.66726489827458,0,BENIGN
985,72850,69.76706275200752,38.723727117809595,2,BENIGN
834,66362,92.96169228756843,90.65722106721627,1,BENIGN
673,46700,78.2581939851338,1.6061864981006146,1,DDoS
1257,76998,5.613610341621,78.21712630912462,1,DDoS
68,62583,85.27280198757113,12.438283124132433,4,BENIGN
1228,18397,22.554132992573262,79.75473605371994,4,BENIGN
1485,30548,37.6914164736372,61.59119156767212,4,BENIGN
378,26272,46.17328136123822,84.32780909364024,3,BENIGN
1428,42974,48.090600075306966,9.751432564089747,1,BENIGN
1405,7757,43.51803992553568,55.898063409977404,2,BENIGN
539,84486,93.73532942158644,50.108788026219706,4,BENIGN
550,25525,70.60190076640247,70.61931829633586,4,BENIGN
1390,26785,63.117064595670634,53.42905518936758,1,BENIGN
256,24678,4.984202778294156,54.07345671331042,4,BENIGN
1364,28931,90.39133302603747,42.95959435760647,3,BENIGN
1195,8006,90.93901920083962,30.883442400734083,3,BENIGN
1133,61513,78.02130634301024,48.226436125219216,4,BENIGN
1315,54128,0.7029203813619156,11.849235876840059,1,BENIGN
1478,7387,5.728025107762336,96.15133389830848,1,BENIGN
484,33760,22.522370226848977,71.44107636265983,1,BENIGN
915,75858,13.134940814490669,95.24671166878468,0,BENIGN
1245,60604,39.88360297037295,22.672738232996327,4,BENIGN
206,59820,92.26230580877896,87.9341020176528,1,BENIGN
130,34801,47.206043419699824,80.87899845635384,3,BENIGN
753,83400,1.340262643216561,67.71524124576736,2,BENIGN
78,17774,28.274568957876202,62.502918608520574,2,BENIGN
1189,83660,4.459490837296154,31.654966526787,1,BENIGN
212,23974,3.6287622613502157,81.64107849650307,2,DDoS
692,43742,27.571985309555224,50.15154614797338,2,DDoS
793,97920,27.56123386789454,7.089157589128536,0,BENIGN
1283,65260,78.7126602601604,31.286316085513,3,BENIGN
1121,17702,97.4834652781112,93.52970985453275,3,BENIGN
515,88901,37.12070938899983,85.06802606048463,0,BENIGN
495,26031,42.88868788610386,98.19056980765392,0,DDoS
868,94477,84.47894362860214,62.79933826040981,2,BENIGN
934,29292,26.813902009551338,24.751007314041196,4,BENIGN
1424,46642,15.638180440344795,16.281504967686377,2,BENIGN
1064,42620,85.30896234036504,18.691444060846163,0,DDoS
426,64872,4.650058644006549,1.9795658347254386,3,BENIGN
387,58862,61.96994401994157,39.06821109859392,2,BENIGN
229,50206,56.199284746680675,19.14276804995425,4,BENIGN
544,81221,34.59204475016943,41.16554604567024,2,BENIGN
1254,25659,31.5189521097359,93.49944318387654,1,BENIGN
1432,33842,77.18577261816213,43.05402095071899,2,BENIGN
1472,69769,8.642461076254648,87.79844969848348,0,DDoS
863,80299,23.67843093113854,60.55047666158765,3,DDoS
968,21854,73.24487318380898,24.71315546613919,3,BENIGN
973,4072,54.83205837264242,35.58547592592114,0,BENIGN
1180,70931,12.798820853358638,8.391953582142941,1,BENIGN
173,41973,88.213561428206,33.34625935960105,0,BENIGN
97,94761,39.34478465635915,67.7540945503534,2,BENIGN
724,10003,82.78683753221728,7.211109292943519,0,BENIGN
711,3120,78.77130155277086,20.540140847802935,0,BENIGN
212,41855,62.4425446471728,38.14410414133115,1,BENIGN
854,86056,49.448113129509295,98.20495370159625,2,BENIGN
1212,87088,97.95508403817568,78.48618229588801,4,BENIGN
119,45748,14.496507237981703,73.3486746492104,4,BENIGN
925,9616,72.51557275511148,11.619095652544598,3,BENIGN
1276,2496,19.1190701464789,78.09958936149914,0,BENIGN
242,84182,33.82631053323484,78.52688115160151,3,BENIGN
803,19229,30.869874337319526,60.110269562432826,1,BENIGN
1292,1691,94.7035987738723,99.0361781998372,4,BENIGN
1290,11403,96.73561777882752,32.525390592455196,0,BENIGN
1465,30661,18.301544423472716,94.12724482418517,1,BENIGN
86,71819,2.2035160297504186,91.47311149565036,1,BENIGN
1296,92208,72.00080396631131,1.1480659749377842,0,BENIGN
1368,99716,41.798993387048434,45.01165264748111,1,BENIGN
1206,86331,8.884024508756438,97.71042330515733,0,BENIGN
1478,7414,68.37541055770426,10.312136240807579,0,BENIGN
1436,19723,54.51055282606997,54.778469438331946,2,BENIGN
1322,67775,98.0516822001106,97.89575070411041,3,BENIGN
695,96926,22.740949586137894,55.549542410586014,1,BENIGN
510,65182,40.397787632654826,18.9815302972156,1,BENIGN
1010,83724,54.254580339542294,58.218323009258974,2,BENIGN
1075,33230,79.16999884533517,20.444057394954683,2,BENIGN
1393,51856,54.88386567200587,51.970426289448426,2,BENIGN
775,97724,61.29001608619492,7.4042217912348,4,BENIGN
823,26392,22.614705158994074,60.548266921440465,4,BENIGN
1007,86306,84.69187280885599,51.67899391281582,4,BENIGN
397,69374,42.86305469704757,74.0161368761463,0,BENIGN
1011,2569,14.095962752176927,63.0700471158785,1,BENIGN
1471,54047,66.41879145054173,54.96062685307567,3,BENIGN
707,22634,21.60904531853075,68.97788492481212,0,BENIGN
412,63720,9.756251023929973,14.394191357223086,1,BENIGN
1071,48974,86.19869084042723,59.535966125860405,1,BENIGN
1185,49808,46.016226448843966,17.211060282277767,2,BENIGN
1411,74653,74.92837126957764,92.55222078518808,2,DDoS
715,68444,29.05875598063551,6.833410484560421,0,BENIGN
129,49238,78.69701349176663,43.03747496907933,2,BENIGN
737,54402,11.193592702153033,69.57974776554448,1,BENIGN
1379,47738,35.597337379485275,45.80222116682587,2,BENIGN
1241,78349,97.80618179735285,9.209525323290235,4,DDoS
579,2819,79.39897163680061,55.337901612670734,2,BENIGN
771,22990,49.72559303146882,64.16319088273545,1,DDoS
908,77336,33.97774715618851,70.37923109905077,0,BENIGN
80,36609,87.21357000224765,37.32598144627589,3,BENIGN
779,42634,54.48477590845157,56.36599710287622,2,BENIGN
541,92341,75.84250178691111,45.06864749389131,1,BENIGN
998,18887,75.4107680316164,67.20560387522534,3,BENIGN
1208,48945,1.794567856849183,58.35569673248185,3,BENIGN
1264,58032,12.625378279261346,52.57562195591349,4,BENIGN
968,92224,65.96293663947422,24.952436683824864,3,BENIGN
500,91759,16.161981128587144,0.20185177482339167,1,DDoS
771,33162,25.54933446556047,17.408167531142926,1,BENIGN
791,75813,94.66379541996072,11.706604142416865,2,BENIGN
964,87363,56.01822583749119,44.90847450109467,2,BENIGN
948,95856,75.07295069993472,61.22581507618447,2,BENIGN
1316,60561,55.798073878263985,21.308500868480817,3,DDoS
429,75518,55.25136147827252,93.90570959671871,3,BENIGN
922,66772,9.41519101256979,0.6682129223887778,4,BENIGN
295,34932,34.3663192609103,77.23010151653429,2,BENIGN
748,32066,28.24308986865117,62.52047695304422,0,BENIGN
489,72645,39.07283656136132,37.35548010476819,4,BENIGN
49,13087,79.83441882243282,5.048894441240792,0,BENIGN
863,37411,37.19326679168648,62.74865717842793,3,BENIGN
837,31675,45.16968192316827,38.56135128656481,4,BENIGN
1305,63952,39.73813904853165,93.62671394132191,4,DDoS
1314,1107,9.340797197529561,54.19900748897659,1,BENIGN
916,71081,44.10721582507837,93.96515112935082,3,BENIGN
1068,76342,19.560927304451504,22.04836934733041,3,DDoS
1182,47617,18.672329577304147,72.57259103641033,4,BENIGN
1055,29357,9.403610443426636,61.72490208487257,3,BENIGN
413,87372,35.667097414176475,73.94082298313118,4,BENIGN
1128,42307,75.74818847894174,21.466786397253678,1,DDoS
185,13381,27.644169058339607,66.49945162377738,4,BENIGN
263,61346,31.234910188551357,49.8040393056869,3,BENIGN
1302,1535,64.26746576724236,74.28249749063163,3,BENIGN
216,98975,19.58408125869189,32.704464415181775,4,BENIGN
892,91457,89.69579304235343,89.00570254652526,4,BENIGN
1345,26760,52.01905232515544,8.430131461135037,4,BENIGN
102,5184,44.7602940320217,80.7189318791188,2,BENIGN
1280,82297,55.78201919292014,86.13196258150909,3,BENIGN
866,13607,16.603431341619547,81.72523113668213,3,DDoS
834,72695,61.34731386391763,51.272639426177605,2,BENIGN
728,83907,36.31007366340104,43.83849800307613,4,BENIGN
144,45639,89.7186340964619,99.62622865248768,1,BENIGN
1162,7591,16.885420667768614,22.917195121416214,4,BENIGN
550,50292,50.705110386544106,54.68759658760446,4,BENIGN
424,80495,59.8112629369018,67.06755253823256,2,BENIGN
444,63988,3.3383601786381223,70.08676358614319,3,BENIGN
862,73709,36.369312475614024,20.40246657385787,4,BENIGN
557,9177,73.26352347008329,65.39940923398012,3,BENIGN
515,21053,82.03775074489734,81.83695664813374,0,BENIGN
748,77019,31.316199481728233,5.001857682111222,3,BENIGN
810,67989,79.85932723827513,91.15212933253164,1,BENIGN
1086,23921,96.77558771033888,2.950405514520593,1,BENIGN
1036,37667,85.6873936075094,35.59710324883943,4,BENIGN
716,24960,11.76439881593252,1.5813196232962068,3,BENIGN
753,21295,73.97303320855406,7.7145168539581865,4,BENIGN
122,77575,31.966683244054472,91.1168285180079,2,BENIGN
1208,90974,98.84159894120765,35.48608307461478,1,BENIGN
1148,87366,48.53589831598871,42.477153042505286,4,BENIGN
1141,21527,12.243389835894103,21.53443813825526,2,BENIGN
496,27183,72.51855480273908,59.70957701867198,4,DDoS
40,87146,32.30111983862138,59.480321467778964,3,BENIGN
90,57472,99.70781570816617,37.22003918252192,3,DDoS
724,44164,97.97824578545219,33.30348718053984,3,BENIGN
756,7913,65.61340180205806,88.49643081805878,3,BENIGN
488,31698,12.982644895171758,38.328423964220136,0,BENIGN
920,93206,68.68609976750291,49.35009921544082,2,BENIGN
527,27182,9.30304864600272,28.330476242493063,2,BENIGN
73,29341,2.9364159102392318,78.67695033571273,3,BENIGN
1411,96314,82.2958446221486,39.74481568990916,0,BENIGN
134,44669,20.975294768368137,51.36110465443245,3,BENIGN
1135,11845,37.90271262190974,25.335717005966142,0,BENIGN
193,26129,97.34573899761732,98.76595923412518,3,BENIGN
289,13125,33.684050186110326,29.149574092372287,1,BENIGN
713,14388,29.648978128331528,77.07425309055516,1,DDoS
477,89286,91.82079996227752,42.74956503567592,4,BENIGN
157,6640,11.074844531895812,20.62174050841399,3,BENIGN
810,97868,75.95824101146317,79.97187639648612,2,BENIGN
1369,82058,98.8065566652774,33.36067890290432,4,BENIGN
307,68978,90.12960107746488,86.5193347397811,1,BENIGN
1117,41946,65.1667918706426,91.5257184917823,3,BENIGN
275,76032,31.406079499273197,85.9823835391276,4,BENIGN
428,17582,25.43219811783167,3.500791480680565,3,BENIGN
1029,23511,81.92551048714611,78.73733450051056,1,BENIGN
802,51075,87.98219139516952,41.133946649914385,4,DDoS
440,60645,52.54349125456928,87.37229201822251,1,BENIGN
663,78897,24.433994078646613,63.795426268473875,0,BENIGN
806,52407,11.294320841117356,83.36431341439584,1,BENIGN
1366,3193,8.717946783183116,49.94317698668353,3,BENIGN
958,77358,71.90774473538556,53.502550459893286,2,BENIGN
1270,22142,42.0118727847725,14.438763213366723,1,BENIGN
1292,53030,90.53598742778703,78.39873586893555,2,BENIGN
892,44513,73.96713007267637,41.93896116669716,0,BENIGN
617,93723,19.12604179145867,50.00801182715826,4,BENIGN
114,97983,61.377741881569904,78.50977140957076,4,BENIGN
474,33856,43.550545439815934,59.8845400079439,2,BENIGN
142,53368,57.72497307686131,20.109872744266745,4,BENIGN
1485,39314,73.80691233385171,59.023265915089276,1,BENIGN
803,81971,80.61958810037908,40.76328579796558,2,BENIGN
777,28702,84.37373264067243,46.95255420438627,3,BENIGN
845,53431,25.397487457202473,2.8311274402667785,1,BENIGN
1369,49001,3.1115599917357684,21.00293495162816,1,BENIGN
137,63516,73.92947351647732,28.103808138102828,1,BENIGN
837,32296,10.634372625577459,71.29600078588058,3,BENIGN
1398,5726,31.491958861296766,1.1492473298115313,0,BENIGN
898,7524,0.38171341243471435,40.8777261229132,4,BENIGN
474,12957,68.166948240162,92.40268704257329,2,BENIGN
486,20082,16.713201147122124,11.188061654912385,0,BENIGN
1371,77061,65.52824096916582,51.642438821861106,2,BENIGN
288,2080,99.17426171678389,78.65223823908471,4,BENIGN
205,48390,7.267087161001628,94.25313075201167,3,BENIGN
1023,26531,7.707801195146069,74.67766395337179,1,BENIGN
1398,85076,34.03800926666749,72.05655486444061,1,BENIGN
1059,82811,86.6386514251342,82.64880901957625,3,BENIGN
581,26485,21.552986879133186,44.62012209775437,0,BENIGN
798,38258,36.037781993034756,80.58445326178331,0,BENIGN
1169,23119,6.8505406626979575,0.7964404745451126,2,DDoS
120,18739,76.31552912588894,92.45610553768049,3,BENIGN
172,85630,40.83063427594511,44.33065095171753,0,DDoS
836,21663,75.92487330608428,55.338018786574764,3,BENIGN
939,39441,90.3607844346795,25.48822489148823,4,BENIGN
177,5876,23.276314710128876,74.25308328404215,1,BENIGN
223,36544,80.73960303399514,7.663580647524881,1,BENIGN
1464,69016,5.909389007825327,87.26358025468353,1,BENIGN
1393,8811,89.88473881802473,82.81168290063428,3,BENIGN
824,74418,65.07685475587473,21.60601162447664,3,BENIGN
1023,83070,87.42267241383516,80.93243982852624,2,BENIGN
108,85653,0.018839955658189744,78.63577330614815,1,BENIGN
585,30807,16.90810703559925,63.2216597753949,2,BENIGN
92,39210,38.975938742649205,37.352017689968754,1,BENIGN
244,61888,37.950290337471856,27.149875418186788,2,BENIGN
165,82979,22.673038292351066,23.178359028935002,2,DDoS
82,38927,38.16119398672001,31.860896276360716,4,BENIGN
150,5755,12.884871200025483,90.35584434325304,2,DDoS
800,44959,41.27611292660261,7.764077598878128,3,BENIGN
1246,53725,80.23543291592642,82.88712762529586,2,BENIGN
887,52198,47.90700631033512,34.88900750418236,1,BENIGN
134,15351,1.8000088945214987,52.15993960113582,2,BENIGN
1437,626,42.14440415792474,79.44856336484906,0,BENIGN
939,68860,2.717501609084416,88.43765470229712,1,BENIGN
399,47937,96.62434107067982,34.4781420072647,0,BENIGN
939,11636,12.745395942286898,46.18434812751103,1,BENIGN
320,28641,70.76883263306188,41.45160648167923,3,BENIGN
1258,79183,97.27763228920858,1.3251033503910548,3,BENIGN
1258,51127,82.60390516665719,29.59428888586566,3,BENIGN
706,34631,69.93153751262037,45.918923373256185,0,BENIGN
132,8812,83.9460909500767,41.10936088804398,4,BENIGN
711,65555,98.17986932606276,72.19292275156795,1,BENIGN
100,74844,62.13444972535296,38.480361722110324,3,BENIGN
673,5209,55.918480682932646,48.937644897067024,1,BENIGN
1114,49368,62.82381104632814,42.96085921323633,0,BENIGN
1466,54715,53.2675886761555,74.06261488943706,4,BENIGN
1068,82603,63.50891059097188,86.29723989869625,0,BENIGN
643,29859,44.98422079725592,53.18890790075142,1,BENIGN
721,85808,21.84431828833071,78.94321941951912,4,DDoS
573,60212,12.024722651167563,29.678668201985058,4,DDoS
1468,26689,6.834093553226039,54.13696101572687,0,BENIGN
877,30115,26.331578375320007,34.52299536699724,3,BENIGN
684,29109,4.6123564335733835,41.42009255718303,1,BENIGN
272,83409,56.71707799193856,73.24138648126686,2,BENIGN
563,62146,28.382844702352028,88.16624823327128,2,BENIGN
385,26243,82.45348080870322,12.14953910877654,0,BENIGN
1109,6254,7.424087298838645,63.46392564873805,1,DDoS
585,21904,22.635149434148595,58.21438075777985,1,BENIGN
1141,41788,73.02461470901459,11.841503917593188,0,BENIGN
1136,64388,59.88082963834914,21.189433044010908,1,BENIGN
833,51295,6.449127124916753,31.100249473268025,3,BENIGN
288,20681,87.72394571622004,16.693107081750146,0,BENIGN
86,52748,87.72617628261796,24.372948252434178,3,DDoS
1184,30187,33.040800387577384,26.76007988617075,1,BENIGN
253,50030,34.04058433495647,33.56738330390596,0,BENIGN
278,33081,98.90283583501738,74.9390452801159,1,BENIGN
1119,69398,62.61761715931382,57.19122038506007,0,BENIGN
389,46267,53.13165205680591,98.62466719514015,1,BENIGN
146,75404,83.81521835519244,41.4735826967471,3,BENIGN
870,43508,28.529033835731642,75.3865073836925,3,BENIGN
87,39599,42.91825933963569,87.14684213765338,1,BENIGN
376,52369,26.777667548833417,67.8978493038042,0,BENIGN
1089,38659,78.91608465887315,41.1864740417496,2,BENIGN
843,74419,57.3349345635218,75.35946307457529,3,BENIGN
1320,95417,65.88250701400705,20.366713777268487,3,BENIGN
47,96447,25.230724983940654,32.75521651801324,2,BENIGN
664,48887,22.02253013773151,54.66852550992888,1,BENIGN
1316,35588,48.83746289829387,57.54093872861483,0,BENIGN
758,74541,73.75657490928268,2.2141475472629457,1,BENIGN
342,74763,52.523975752016014,94.51141887560087,4,BENIGN
678,22531,3.2645677545668605,69.662727121739,3,BENIGN
95,61781,86.85515063202888,49.57037502318911,4,BENIGN
765,63583,6.468689351513158,93.31272344083084,3,BENIGN
565,49253,95.58244837207522,43.90955652508285,3,BENIGN
513,6468,2.5141958277272725,98.04355702703718,4,BENIGN
67,27524,69.44504561307087,51.22847572434851,4,BENIGN
117,45104,8.220706371178165,11.428576999797945,1,BENIGN
1279,83969,91.06765794351396,76.48009724592772,4,BENIGN
1449,88752,46.443323622554274,67.88977250778404,1,BENIGN
404,57085,13.752377481701538,77.29867213055867,1,BENIGN
705,50169,34.08156997898466,95.1442028725681,1,BENIGN
565,52426,16.482467534676204,77.64893026510181,3,BENIGN
738,81161,17.058191155709,61.133660221664684,3,BENIGN
1375,23498,94.81083201714422,85.7308902360841,4,BENIGN
922,98493,44.52461122847882,67.32464393545315,3,BENIGN
1070,50961,78.88022639053595,40.81190568259231,4,BENIGN
1066,75997,63.960556117768185,88.56197642417733,3,BENIGN
958,82005,67.64263623383923,22.190046078437287,0,DDoS
789,68677,13.169343847203852,71.46412749087241,0,DDoS
402,65741,23.418444681548568,88.1563454940757,4,BENIGN
1337,9178,78.67503351544369,73.13165197032963,3,BENIGN
845,25103,97.0766206474783,69.72754190538569,3,BENIGN
778,62868,26.26756425986517,75.26382940718361,1,BENIGN
1078,51147,27.156876475103985,46.50552483006444,2,BENIGN
1255,71726,47.289713281090485,87.4170682157026,4,BENIGN
524,57760,98.38403128554378,20.34364751360912,2,BENIGN
67,49886,26.895894582647106,12.73864160003393,2,BENIGN
753,2025,40.69719096342639,28.550878011851154,4,BENIGN
1102,84076,89.14800156235067,53.157739677499315,3,BENIGN
1336,26115,0.29210326213620075,51.05617954093381,4,DDoS
1294,33420,3.9765964988569547,82.05987576765867,2,BENIGN
125,64981,60.40716770712192,40.45686564040174,3,BENIGN
165,90927,90.7380164712847,48.434442629150865,0,DDoS
851,26389,23.885666040192767,1.3367683259395635,4,BENIGN
576,3489,46.9641774680709,40.973923644293905,4,BENIGN
184,25783,45.04653016578183,64.77742329503421,3,BENIGN
1275,13729,47.297134609551016,1.5508330626592182,0,BENIGN
64,61650,62.25196957297452,28.088196518624375,0,BENIGN
1457,24926,46.974376299068375,20.795635928938992,3,BENIGN
106,26730,44.74681413224578,4.198542890958823,1,BENIGN
272,98862,47.42884204312605,47.92600899145375,4,BENIGN
148,46263,59.086744127104154,18.17232932281565,4,BENIGN
1209,98611,53.70074883513583,74.30815396313801,2,DDoS
150,66535,85.41359976505044,84.79278837633485,3,BENIGN
267,11753,4.9496853493666615,54.55851826691478,2,BENIGN
150,28061,83.33170714730124,98.17073425211416,2,BENIGN
73,82041,84.3924612611724,45.04785714705953,0,BENIGN
662,74237,28.490802153096084,51.33682102249155,4,DDoS
1432,33762,46.285195501585065,98.92177539577501,2,BENIGN
787,98918,43.85384885374355,23.154843596504882,0,BENIGN
